Date,Start Time,End Time,Production Time,Temperature,Humidity
2024-08-27,11:19:17,11:19:54,33,117.5,39.5
2024-08-27,11:19:54,11:20:22,26,394.3,50.3
2024-08-27,11:20:22,11:21:18,25,665.2,44.5
2024-08-27,11:21:18,11:22:07,56,347.7,59.3
2024-08-27,11:22:07,11:22:46,30,918.6,56.2
2024-08-27,11:22:46,11:23:20,28,670.5,40.8
2024-08-27,11:23:20,11:23:54,55,164.7,31.4
2024-08-27,11:23:54,11:24:25,27,918.1,55.4
2024-08-27,11:24:25,11:24:55,28,962.0,57.3
2024-08-27,11:24:55,11:25:50,26,169.9,54.6
2024-08-27,11:25:50,11:26:40,25,579.1,33.8
2024-08-27,11:26:40,11:27:12,47,373.0,59.9
2024-08-27,11:27:12,11:27:51,26,453.6,37.8
2024-08-27,11:27:51,11:28:16,27,261.7,51.7
2024-08-27,11:28:16,11:28:44,28,620.3,57.2
2024-08-27,11:28:44,11:29:33,29,962.2,37.1
2024-08-27,11:29:33,11:29:59,56,552.8,57.2
2024-08-27,11:29:59,11:30:45,26,174.6,39.3
2024-08-27,11:30:45,11:31:16,26,658.0,59.3
2024-08-27,11:31:16,11:31:43,25,406.2,38.4
2024-08-27,11:31:43,11:32:30,29,870.3,58.6
2024-08-27,11:32:30,11:33:09,28,491.2,31.6
2024-08-27,11:33:09,11:34:08,25,273.6,51.3
2024-08-27,11:34:08,11:34:39,29,272.0,46.0
2024-08-27,11:34:39,11:35:05,27,791.9,44.3
2024-08-27,11:35:05,11:35:32,25,339.0,36.7
2024-08-27,11:35:32,11:36:08,26,790.5,51.2
2024-08-27,11:36:08,11:36:50,31,285.3,35.7
2024-08-27,11:36:50,11:37:25,28,389.5,46.6
2024-08-27,11:37:25,11:38:23,41,518.9,37.6
2024-08-27,11:38:23,11:38:58,28,948.9,58.7
2024-08-27,11:38:58,11:39:42,28,938.6,30.9
2024-08-27,11:39:42,11:40:38,28,286.2,36.0
2024-08-27,11:40:38,11:41:32,29,422.4,37.3
2024-08-27,11:41:32,11:42:00,31,234.5,42.4
2024-08-27,11:42:00,11:42:46,27,559.0,37.0
2024-08-27,11:42:46,11:43:42,29,514.5,44.7
2024-08-27,11:43:42,11:44:10,26,910.7,56.2
2024-08-27,11:44:10,11:44:55,59,937.0,51.4
2024-08-27,11:44:55,11:45:22,29,445.2,47.4
2024-08-27,11:45:22,11:45:56,25,542.6,32.7
2024-08-27,11:45:56,11:46:44,25,906.6,50.8
2024-08-27,11:46:44,11:47:15,38,826.0,35.0
2024-08-27,11:47:15,11:47:54,27,103.3,53.6
2024-08-27,11:47:54,11:48:42,45,388.1,37.5
2024-08-27,11:48:42,11:49:11,33,479.6,42.5
2024-08-27,11:49:11,11:49:47,25,306.7,40.5
2024-08-27,11:49:47,11:50:16,57,279.6,55.8
2024-08-27,11:50:16,11:50:52,28,134.0,33.8
2024-08-27,11:50:52,11:51:41,26,679.0,47.0
2024-08-27,11:51:41,11:52:24,49,336.3,34.3
2024-08-27,11:52:24,11:53:18,29,147.1,51.1
2024-08-27,11:53:18,11:53:48,27,307.9,57.2
2024-08-27,11:53:48,11:54:44,29,821.7,43.0
2024-08-27,11:54:44,11:55:27,29,866.3,44.6
2024-08-27,11:55:27,11:55:59,31,534.8,57.8
2024-08-27,11:55:59,11:56:30,50,474.5,45.6
2024-08-27,11:56:30,11:57:15,44,980.1,44.6
2024-08-27,11:57:15,11:57:40,26,280.5,47.3
2024-08-27,11:57:40,11:58:05,34,293.8,50.7
2024-08-27,11:58:05,11:58:37,50,362.7,33.2
2024-08-27,11:58:37,11:59:32,29,255.5,54.6
2024-08-27,11:59:32,12:00:31,26,441.4,43.1
2024-08-27,12:00:31,12:01:22,33,919.8,32.2
2024-08-27,12:01:22,12:02:05,25,653.8,53.6
2024-08-27,12:02:05,12:02:31,29,470.8,41.3
2024-08-27,12:02:31,12:03:21,29,941.0,33.0
2024-08-27,12:03:21,12:03:55,28,143.6,49.0
2024-08-27,12:03:55,12:04:45,28,289.2,56.4
2024-08-27,12:04:45,12:05:28,27,609.3,56.6
2024-08-27,12:05:28,12:06:06,28,654.0,58.7
2024-08-27,12:06:06,12:07:05,26,135.6,56.0
2024-08-27,12:07:05,12:07:46,29,462.7,30.1
2024-08-27,12:07:46,12:08:26,46,684.2,41.4
2024-08-27,12:08:26,12:09:11,25,728.3,54.6
2024-08-27,12:09:11,12:09:45,28,674.3,41.0
2024-08-27,12:09:45,12:10:43,30,388.5,48.0
2024-08-27,12:10:43,12:11:10,26,184.2,48.2
2024-08-27,12:11:10,12:12:03,37,484.4,41.0
2024-08-27,12:12:03,12:12:58,27,215.9,57.1
2024-08-27,12:12:58,12:13:29,27,952.9,45.1
2024-08-27,12:13:29,12:14:22,25,527.7,43.9
2024-08-27,12:14:22,12:14:56,28,385.5,59.9
2024-08-27,12:14:56,12:15:36,29,789.7,44.8
2024-08-27,12:15:36,12:16:01,41,548.2,35.4
2024-08-27,12:16:01,12:16:27,29,379.0,45.4
2024-08-27,12:16:27,12:17:10,37,830.8,54.4
2024-08-27,12:17:10,12:17:49,40,880.4,53.3
2024-08-27,12:17:49,12:18:37,27,705.7,53.7
2024-08-27,12:18:37,12:19:29,53,142.3,51.2
2024-08-27,12:19:29,12:20:03,49,609.7,37.6
2024-08-27,12:20:03,12:20:47,26,787.0,55.9
2024-08-27,12:20:47,12:21:12,28,222.9,56.8
2024-08-27,12:21:12,12:21:49,27,305.8,35.8
2024-08-27,12:21:49,12:22:14,28,894.2,33.9
2024-08-27,12:22:14,12:22:44,26,118.1,59.3
2024-08-27,12:22:44,12:23:25,59,777.5,56.0
2024-08-27,12:23:25,12:24:01,26,526.4,56.8
2024-08-27,12:24:01,12:24:44,45,502.1,56.6
2024-08-27,12:24:44,12:25:21,25,106.4,46.3
2024-08-27,12:25:21,12:25:48,26,837.5,49.4
2024-08-27,12:25:48,12:26:35,33,423.8,46.4
2024-08-27,12:26:35,12:27:32,25,586.7,31.5
2024-08-27,12:27:32,12:28:06,26,709.6,52.4
2024-08-27,12:28:06,12:28:56,26,732.4,45.2
2024-08-27,12:28:56,12:29:55,28,960.4,49.4
2024-08-27,12:29:55,12:30:39,37,578.2,45.1
2024-08-27,12:30:39,12:31:11,42,459.7,44.8
2024-08-27,12:31:11,12:32:08,28,958.3,35.2
2024-08-27,12:32:08,12:33:01,39,677.9,38.4
2024-08-27,12:33:01,12:33:40,26,368.3,34.8
2024-08-27,12:33:40,12:34:18,54,213.8,35.9
2024-08-27,12:34:18,12:34:53,28,858.3,59.2
2024-08-27,12:34:53,12:35:28,26,426.0,34.6
2024-08-27,12:35:28,12:36:26,28,694.4,38.1
2024-08-27,12:36:26,12:37:05,48,523.7,47.7
2024-08-27,12:37:05,12:37:56,29,279.0,48.3
2024-08-27,12:37:56,12:38:36,59,641.5,34.6
2024-08-27,12:38:36,12:39:15,25,154.6,53.8
2024-08-27,12:39:15,12:39:55,44,472.0,53.6
2024-08-27,12:39:55,12:40:35,42,592.0,37.1
2024-08-27,12:40:35,12:41:09,59,492.4,38.7
2024-08-27,12:41:09,12:42:03,28,773.8,58.1
2024-08-27,12:42:03,12:42:28,51,845.1,54.8
2024-08-27,12:42:28,12:43:01,25,794.1,50.9
2024-08-27,12:43:01,12:43:47,29,134.9,32.5
2024-08-27,12:43:47,12:44:31,26,274.7,42.5
2024-08-27,12:44:31,12:45:17,44,582.9,46.8
2024-08-27,12:45:17,12:46:15,47,941.3,35.6
2024-08-27,12:46:15,12:47:01,48,851.5,43.4
2024-08-27,12:47:01,12:47:29,41,858.3,48.0
2024-08-27,12:47:29,12:48:21,27,372.9,39.8
2024-08-27,12:48:21,12:49:09,25,486.5,53.4
2024-08-27,12:49:09,12:49:34,27,523.6,55.2
2024-08-27,12:49:34,12:50:27,59,241.6,39.7
2024-08-27,12:50:27,12:50:55,25,128.0,55.2
2024-08-27,12:50:55,12:51:22,26,952.2,33.1
2024-08-27,12:51:22,12:52:17,25,316.6,55.1
2024-08-27,12:52:17,12:52:59,27,316.0,34.6
2024-08-27,12:52:59,12:53:24,27,175.0,32.5
2024-08-27,12:53:24,12:54:23,26,935.7,49.3
2024-08-27,12:54:23,12:55:06,25,621.8,44.2
2024-08-27,12:55:06,12:55:36,27,700.3,57.2
2024-08-27,12:55:36,12:56:14,38,920.4,40.9
2024-08-27,12:56:14,12:57:06,25,411.1,38.6
2024-08-27,12:57:06,12:57:45,26,659.4,45.0
2024-08-27,12:57:45,12:58:24,28,134.9,43.7
2024-08-27,12:58:24,12:58:54,25,268.1,40.3
2024-08-27,12:58:54,12:59:21,25,848.1,50.8
2024-08-27,12:59:21,13:00:11,27,790.1,52.8
2024-08-27,13:00:11,13:01:08,27,415.6,55.6
2024-08-27,13:01:08,13:01:36,28,439.1,59.2
2024-08-27,13:01:36,13:02:17,28,580.2,38.0
2024-08-27,13:02:17,13:03:01,27,100.2,51.5
2024-08-27,13:03:01,13:03:48,35,317.1,41.8
2024-08-27,13:03:48,13:04:40,29,287.4,50.3
2024-08-27,13:04:40,13:05:15,43,325.4,44.3
2024-08-27,13:05:15,13:06:12,25,825.3,59.8
2024-08-27,13:06:12,13:06:43,25,351.7,51.9
2024-08-27,13:06:43,13:07:18,28,272.4,58.6
2024-08-27,13:07:18,13:08:08,27,553.8,55.0
2024-08-27,13:08:08,13:09:04,45,879.1,57.1
2024-08-27,13:09:04,13:09:29,49,317.2,54.4
2024-08-27,13:09:29,13:09:56,26,170.7,43.8
2024-08-27,13:09:56,13:10:49,27,420.8,37.6
2024-08-27,13:10:49,13:11:41,57,772.9,41.1
2024-08-27,13:11:41,13:12:23,27,595.6,30.6
2024-08-27,13:12:23,13:13:03,42,835.1,45.7
2024-08-27,13:13:03,13:14:02,26,963.6,45.2
2024-08-27,13:14:02,13:14:55,28,813.4,45.8
2024-08-27,13:14:55,13:15:29,29,643.4,59.2
2024-08-27,13:15:29,13:16:24,52,544.0,57.3
2024-08-27,13:16:24,13:17:09,25,136.1,34.9
2024-08-27,13:17:09,13:17:47,49,985.9,41.1
2024-08-27,13:17:47,13:18:26,57,445.1,42.7
2024-08-27,13:18:26,13:19:01,27,237.0,40.8
2024-08-27,13:19:01,13:19:48,29,700.0,54.0
2024-08-27,13:19:48,13:20:39,35,355.9,45.7
2024-08-27,13:20:39,13:21:22,27,627.2,47.2
2024-08-27,13:21:22,13:22:05,28,628.1,55.6
2024-08-27,13:22:05,13:22:51,25,501.2,54.2
2024-08-27,13:22:51,13:23:28,29,852.5,34.0
2024-08-27,13:23:28,13:24:01,58,338.5,51.4
2024-08-27,13:24:01,13:24:41,27,503.8,43.1
2024-08-27,13:24:41,13:25:29,46,583.9,38.8
2024-08-27,13:25:29,13:26:04,29,697.3,31.5
2024-08-27,13:26:04,13:26:44,27,805.6,44.6
2024-08-27,13:26:44,13:27:15,50,455.3,40.7
2024-08-27,13:27:15,13:27:43,32,681.4,37.5
2024-08-27,13:27:43,13:28:26,27,235.5,50.8
2024-08-27,13:28:26,13:28:56,29,939.4,53.1
2024-08-27,13:28:56,13:29:36,29,444.8,37.3
2024-08-27,13:29:36,13:30:02,29,756.6,31.5
2024-08-27,13:30:02,13:30:55,26,118.3,55.5
2024-08-27,13:30:55,13:31:37,36,284.7,30.3
2024-08-27,13:31:37,13:32:06,27,538.4,58.1
2024-08-27,13:32:06,13:32:59,25,890.4,48.8
2024-08-27,13:32:59,13:33:56,38,574.5,39.7
2024-08-27,13:33:56,13:34:49,57,936.9,37.4
2024-08-27,13:34:49,13:35:31,54,535.4,30.3
2024-08-27,13:35:31,13:36:20,25,541.4,37.1
2024-08-27,13:36:20,13:36:56,28,207.8,34.1
2024-08-27,13:36:56,13:37:45,51,822.4,48.4
2024-08-27,13:37:45,13:38:41,32,322.3,35.0
2024-08-27,13:38:41,13:39:16,43,909.7,45.9
2024-08-27,13:39:16,13:40:14,45,919.7,47.7
2024-08-27,13:40:14,13:41:07,26,949.0,38.9
2024-08-27,13:41:07,13:41:32,28,568.2,31.1
2024-08-27,13:41:32,13:42:30,33,709.4,31.1
2024-08-27,13:42:30,13:43:12,49,800.7,30.8
2024-08-27,13:43:12,13:43:38,27,217.9,52.2
2024-08-27,13:43:38,13:44:14,33,640.9,39.5
2024-08-27,13:44:14,13:45:07,27,130.9,53.9
2024-08-27,13:45:07,13:45:45,26,547.8,43.0
2024-08-27,13:45:45,13:46:11,27,239.4,43.6
2024-08-27,13:46:11,13:47:00,29,264.6,45.4
2024-08-27,13:47:00,13:47:44,41,428.5,51.4
2024-08-27,13:47:44,13:48:15,25,489.2,38.2
2024-08-27,13:48:15,13:49:10,29,660.9,33.6
2024-08-27,13:49:10,13:49:35,32,167.0,46.7
2024-08-27,13:49:35,13:50:01,29,553.3,39.8
2024-08-27,13:50:01,13:50:33,27,264.4,43.3
2024-08-27,13:50:33,13:51:05,29,616.6,49.4
2024-08-27,13:51:05,13:52:00,25,673.7,44.8
2024-08-27,13:52:00,13:52:28,30,601.0,48.6
2024-08-27,13:52:28,13:53:09,33,764.5,46.3
2024-08-27,13:53:09,13:54:00,25,402.0,52.2
2024-08-27,13:54:00,13:54:33,25,788.6,51.2
2024-08-27,13:54:33,13:55:08,29,489.5,46.0
2024-08-27,13:55:08,13:55:40,57,535.8,50.4
2024-08-27,13:55:40,13:56:11,25,683.3,56.2
2024-08-27,13:56:11,13:57:08,25,116.5,43.0
2024-08-27,13:57:08,13:57:37,26,688.6,42.4
2024-08-27,13:57:37,13:58:27,29,656.7,52.9
2024-08-27,13:58:27,13:58:57,51,378.9,47.5
2024-08-27,13:58:57,13:59:30,26,177.2,32.1
2024-08-27,13:59:30,14:00:17,45,181.8,56.8
2024-08-27,14:00:17,14:00:47,29,930.9,30.9
2024-08-27,14:00:47,14:01:34,28,720.4,52.5
2024-08-27,14:01:34,14:02:29,37,214.4,52.8
2024-08-27,14:02:29,14:03:17,56,421.1,58.6
2024-08-27,14:03:17,14:03:58,27,633.2,31.6
2024-08-27,14:03:58,14:04:43,29,852.0,47.9
2024-08-27,14:04:43,14:05:16,33,139.3,42.8
2024-08-27,14:05:16,14:06:03,29,313.0,39.9
2024-08-27,14:06:03,14:06:34,28,900.8,32.7
2024-08-27,14:06:34,14:07:22,27,108.2,46.9
2024-08-27,14:07:22,14:08:08,26,281.3,44.4
2024-08-27,14:08:08,14:08:52,25,963.1,33.1
2024-08-27,14:08:52,14:09:51,54,652.1,48.4
2024-08-27,14:09:51,14:10:47,32,335.5,52.1
2024-08-27,14:10:47,14:11:32,25,160.3,53.0
2024-08-27,14:11:32,14:11:57,27,125.4,57.2
2024-08-27,14:11:57,14:12:29,49,320.3,42.3
2024-08-27,14:12:29,14:13:02,27,893.3,58.6
2024-08-27,14:13:02,14:13:54,27,474.3,56.0
2024-08-27,14:13:54,14:14:53,27,748.3,38.9
2024-08-27,14:14:53,14:15:51,39,926.5,34.8
2024-08-27,14:15:51,14:16:22,57,467.2,43.1
2024-08-27,14:16:22,14:17:18,28,272.1,42.1
2024-08-27,14:17:18,14:18:05,37,565.4,47.3
2024-08-27,14:18:05,14:18:43,26,917.3,47.5
2024-08-27,14:18:43,14:19:13,49,823.9,52.5
2024-08-27,14:19:13,14:20:05,26,159.2,45.3
2024-08-27,14:20:05,14:20:38,27,723.3,33.1
2024-08-27,14:20:38,14:21:05,27,614.7,55.7
2024-08-27,14:21:05,14:21:59,37,916.7,39.3
2024-08-27,14:21:59,14:22:54,28,210.2,59.1
2024-08-27,14:22:54,14:23:38,37,580.6,33.5
2024-08-27,14:23:38,14:24:12,28,891.5,58.7
2024-08-27,14:24:12,14:24:47,29,469.0,32.7
2024-08-27,14:24:47,14:25:15,27,533.8,36.9
2024-08-27,14:25:15,14:25:40,28,163.4,31.4
2024-08-27,14:25:40,14:26:18,25,350.3,51.2
2024-08-27,14:26:18,14:27:08,29,392.1,55.5
2024-08-27,14:27:08,14:28:03,29,950.6,43.0
2024-08-27,14:28:03,14:28:56,28,354.4,57.9
2024-08-27,14:28:56,14:29:55,27,514.8,47.7
2024-08-27,14:29:55,14:30:32,56,704.2,48.9
2024-08-27,14:30:32,14:31:25,27,246.0,55.4
2024-08-27,14:31:25,14:32:06,25,537.8,38.9
2024-08-27,14:32:06,14:32:36,26,764.7,40.6
2024-08-27,14:32:36,14:33:19,34,880.2,57.2
2024-08-27,14:33:19,14:33:56,28,663.6,57.0
2024-08-27,14:33:56,14:34:48,28,702.1,59.3
2024-08-27,14:34:48,14:35:39,27,213.7,57.1
2024-08-27,14:35:39,14:36:09,25,951.2,33.8
2024-08-27,14:36:09,14:36:51,28,219.3,54.7
2024-08-27,14:36:51,14:37:29,29,797.2,42.3
2024-08-27,14:37:29,14:38:05,51,338.3,59.7
2024-08-27,14:38:05,14:38:32,28,940.2,44.2
2024-08-27,14:38:32,14:39:20,29,748.0,46.6
2024-08-27,14:39:20,14:40:01,55,778.4,45.9
2024-08-27,14:40:01,14:40:26,50,297.2,39.7
2024-08-27,14:40:26,14:41:20,26,498.7,32.3
2024-08-27,14:41:20,14:42:04,26,656.0,56.9
2024-08-27,14:42:04,14:42:41,25,793.0,54.1
2024-08-27,14:42:41,14:43:34,25,193.6,34.2
2024-08-27,14:43:34,14:44:06,27,966.1,53.3
2024-08-27,14:44:06,14:44:53,27,901.2,48.8
2024-08-27,14:44:53,14:45:26,28,343.3,42.3
2024-08-27,14:45:26,14:45:59,26,840.5,37.6
2024-08-27,14:45:59,14:46:45,28,566.5,55.8
2024-08-27,14:46:45,14:47:43,25,515.6,51.0
2024-08-27,14:47:43,14:48:32,25,383.0,46.4
2024-08-27,14:48:32,14:49:24,27,622.9,48.3
2024-08-27,14:49:24,14:50:19,25,756.9,32.7
2024-08-27,14:50:19,14:50:48,44,469.8,44.2
2024-08-27,14:50:48,14:51:37,32,666.3,35.8
2024-08-27,14:51:37,14:52:23,29,729.4,36.3
2024-08-27,14:52:23,14:53:07,28,740.0,49.8
2024-08-27,14:53:07,14:53:35,25,146.8,57.3
2024-08-27,14:53:35,14:54:11,29,873.8,42.1
2024-08-27,14:54:11,14:54:53,27,512.4,36.2
2024-08-27,14:54:53,14:55:35,27,336.2,49.5
2024-08-27,14:55:35,14:56:17,56,317.6,56.1
2024-08-27,14:56:17,14:56:45,53,534.7,52.4
2024-08-27,14:56:45,14:57:44,28,898.1,56.1
2024-08-27,14:57:44,14:58:22,27,440.5,46.1
2024-08-27,14:58:22,14:58:49,27,774.8,52.6
2024-08-27,14:58:49,14:59:38,25,187.1,34.2
2024-08-27,14:59:38,15:00:13,26,528.5,40.4
2024-08-27,15:00:13,15:00:42,25,992.5,41.7
2024-08-27,15:00:42,15:01:16,48,793.4,45.3
2024-08-27,15:01:16,15:02:07,27,289.5,57.9
2024-08-27,15:02:07,15:02:43,28,551.3,56.2
2024-08-27,15:02:43,15:03:33,25,310.3,34.0
2024-08-27,15:03:33,15:04:08,25,468.6,35.2
2024-08-27,15:04:08,15:04:53,44,802.1,40.7
2024-08-27,15:04:53,15:05:39,29,794.1,38.7
2024-08-27,15:05:39,15:06:20,25,305.3,48.4
2024-08-27,15:06:20,15:06:48,30,930.0,57.1
2024-08-27,15:06:48,15:07:33,25,633.3,58.9
2024-08-27,15:07:33,15:08:19,29,441.9,49.6
2024-08-27,15:08:19,15:08:58,56,551.7,55.1
2024-08-27,15:08:58,15:09:36,25,644.6,45.8
2024-08-27,15:09:36,15:10:30,33,603.9,36.2
2024-08-27,15:10:30,15:11:29,26,537.8,45.7
2024-08-27,15:11:29,15:12:13,25,554.4,46.7
2024-08-27,15:12:13,15:12:53,29,258.8,52.3
2024-08-27,15:12:53,15:13:27,28,831.5,36.6
2024-08-27,15:13:27,15:14:26,26,587.6,41.0
2024-08-27,15:14:26,15:15:14,29,218.0,40.9
2024-08-27,15:15:14,15:15:51,49,789.5,58.8
2024-08-27,15:15:51,15:16:38,41,939.2,43.3
2024-08-27,15:16:38,15:17:05,58,952.6,52.7
2024-08-27,15:17:05,15:17:46,25,432.1,52.5
2024-08-27,15:17:46,15:18:41,25,222.0,38.0
2024-08-27,15:18:41,15:19:23,30,566.6,47.2
2024-08-27,15:19:23,15:20:06,52,201.3,56.8
2024-08-27,15:20:06,15:20:45,28,940.6,44.3
2024-08-27,15:20:45,15:21:40,25,265.2,58.4
2024-08-27,15:21:40,15:22:21,28,327.5,36.4
2024-08-27,15:22:21,15:22:51,29,466.0,32.2
2024-08-27,15:22:51,15:23:44,28,444.8,56.7
2024-08-27,15:23:44,15:24:09,27,815.2,55.4
2024-08-27,15:24:09,15:24:40,36,510.7,59.8
2024-08-27,15:24:40,15:25:30,33,253.7,50.4
2024-08-27,15:25:30,15:25:55,29,340.5,58.1
2024-08-27,15:25:55,15:26:41,28,558.2,54.8
2024-08-27,15:26:41,15:27:31,26,232.7,55.3
2024-08-27,15:27:31,15:28:10,25,650.5,47.1
2024-08-27,15:28:10,15:29:06,25,609.2,41.5
2024-08-27,15:29:06,15:29:34,58,743.2,58.0
2024-08-27,15:29:34,15:30:02,26,943.9,43.0
2024-08-27,15:30:02,15:30:39,27,921.0,46.2
2024-08-27,15:30:39,15:31:23,30,951.5,43.4
2024-08-27,15:31:23,15:31:59,29,320.2,46.9
2024-08-27,15:31:59,15:32:42,27,218.4,44.1
2024-08-27,15:32:42,15:33:40,28,372.0,31.4
2024-08-27,15:33:40,15:34:13,42,905.6,56.5
2024-08-27,15:34:13,15:35:11,25,974.8,43.3
2024-08-27,15:35:11,15:36:06,59,873.4,47.7
2024-08-27,15:36:06,15:36:55,28,199.0,34.2
2024-08-27,15:36:55,15:37:34,55,952.7,30.1
2024-08-27,15:37:34,15:38:03,29,481.0,37.4
2024-08-27,15:38:03,15:38:41,26,108.4,51.1
2024-08-27,15:38:41,15:39:17,59,498.2,33.0
2024-08-27,15:39:17,15:39:45,53,141.5,57.3
2024-08-27,15:39:45,15:40:35,38,589.5,36.5
2024-08-27,15:40:35,15:41:30,29,404.7,36.1
2024-08-27,15:41:30,15:42:09,25,526.1,35.4
2024-08-27,15:42:09,15:42:45,40,651.9,30.4
2024-08-27,15:42:45,15:43:11,40,881.9,53.2
2024-08-27,15:43:11,15:44:04,43,695.7,56.3
2024-08-27,15:44:04,15:44:39,37,490.6,48.4
2024-08-27,15:44:39,15:45:13,28,837.5,35.6
2024-08-27,15:45:13,15:45:43,29,915.0,38.6
2024-08-27,15:45:43,15:46:36,28,207.8,44.3
2024-08-27,15:46:36,15:47:21,25,578.7,58.6
2024-08-27,15:47:21,15:48:10,28,356.1,37.4
2024-08-27,15:48:10,15:48:35,25,142.4,51.9
2024-08-27,15:48:35,15:49:17,29,701.7,43.2
2024-08-27,15:49:17,15:50:08,25,876.5,38.9
2024-08-27,15:50:08,15:50:37,26,246.6,43.7
2024-08-27,15:50:37,15:51:22,33,831.2,32.1
2024-08-27,15:51:22,15:52:04,28,868.1,54.0
2024-08-27,15:52:04,15:52:58,27,922.9,37.3
2024-08-27,15:52:58,15:53:25,28,338.8,51.8
2024-08-27,15:53:25,15:54:14,28,913.6,32.1
2024-08-27,15:54:14,15:54:52,44,388.6,58.7
2024-08-27,15:54:52,15:55:23,26,597.1,35.8
2024-08-27,15:55:23,15:56:16,25,145.5,56.5
2024-08-27,15:56:16,15:56:48,27,139.5,54.3
2024-08-27,15:56:48,15:57:20,26,748.3,59.0
2024-08-27,15:57:20,15:58:12,27,500.0,44.3
2024-08-27,15:58:12,15:58:38,25,330.7,51.8
2024-08-27,15:58:38,15:59:32,32,271.4,41.1
2024-08-27,15:59:32,08:00:23,27,703.0,35.5
2024-08-28,08:00:23,08:01:20,29,100.4,43.3
2024-08-28,08:01:20,08:01:54,45,825.3,35.0
2024-08-28,08:01:54,08:02:48,26,171.3,59.5
2024-08-28,08:02:48,08:03:31,59,272.3,32.9
2024-08-28,08:03:31,08:04:26,27,447.6,47.7
2024-08-28,08:04:26,08:05:14,29,536.4,48.8
2024-08-28,08:05:14,08:05:42,29,419.5,46.1
2024-08-28,08:05:42,08:06:10,46,388.6,49.9
2024-08-28,08:06:10,08:07:05,54,967.5,33.5
2024-08-28,08:07:05,08:07:42,25,677.4,46.7
2024-08-28,08:07:42,08:08:17,50,121.1,38.6
2024-08-28,08:08:17,08:08:45,26,487.2,58.2
2024-08-28,08:08:45,08:09:21,29,887.5,52.9
2024-08-28,08:09:21,08:10:10,50,371.3,59.2
2024-08-28,08:10:10,08:11:04,28,185.1,31.1
2024-08-28,08:11:04,08:11:47,32,782.5,38.6
2024-08-28,08:11:47,08:12:26,28,645.4,35.9
2024-08-28,08:12:26,08:13:24,27,613.3,30.3
2024-08-28,08:13:24,08:14:06,26,148.2,37.3
2024-08-28,08:14:06,08:14:32,28,226.4,50.4
2024-08-28,08:14:32,08:15:20,26,660.3,36.9
2024-08-28,08:15:20,08:15:59,34,287.0,45.3
2024-08-28,08:15:59,08:16:26,29,553.7,56.6
2024-08-28,08:16:26,08:17:03,25,590.4,50.8
2024-08-28,08:17:03,08:17:40,27,355.2,41.8
2024-08-28,08:17:40,08:18:33,57,953.6,41.2
2024-08-28,08:18:33,08:19:28,27,858.2,43.7
2024-08-28,08:19:28,08:20:04,27,750.1,35.3
2024-08-28,08:20:04,08:21:03,25,170.2,49.0
2024-08-28,08:21:03,08:21:43,34,195.5,40.9
2024-08-28,08:21:43,08:22:14,28,543.5,55.6
2024-08-28,08:22:14,08:23:13,25,244.6,52.7
2024-08-28,08:23:13,08:23:56,46,980.4,48.3
2024-08-28,08:23:56,08:24:34,34,242.7,40.9
2024-08-28,08:24:34,08:25:33,53,538.7,36.3
2024-08-28,08:25:33,08:26:29,27,427.7,53.3
2024-08-28,08:26:29,08:27:24,55,675.4,44.6
2024-08-28,08:27:24,08:28:02,51,216.1,36.7
2024-08-28,08:28:02,08:28:38,27,487.3,35.9
2024-08-28,08:28:38,08:29:11,47,347.2,35.0
2024-08-28,08:29:11,08:29:37,29,899.0,53.3
2024-08-28,08:29:37,08:30:26,26,136.5,36.9
2024-08-28,08:30:26,08:31:13,29,922.4,45.8
2024-08-28,08:31:13,08:32:08,28,849.7,43.5
2024-08-28,08:32:08,08:33:04,28,367.8,47.4
2024-08-28,08:33:04,08:33:29,25,810.4,56.3
2024-08-28,08:33:29,08:34:00,29,128.1,56.0
2024-08-28,08:34:00,08:34:33,28,970.2,43.5
2024-08-28,08:34:33,08:35:27,45,573.9,30.5
2024-08-28,08:35:27,08:36:09,29,373.0,42.8
2024-08-28,08:36:09,08:36:59,46,426.3,48.2
2024-08-28,08:36:59,08:37:42,29,159.8,46.7
2024-08-28,08:37:42,08:38:38,27,990.4,49.5
2024-08-28,08:38:38,08:39:37,27,135.4,34.6
2024-08-28,08:39:37,08:40:31,29,689.4,49.4
2024-08-28,08:40:31,08:41:04,46,498.5,35.5
2024-08-28,08:41:04,08:41:54,28,954.0,52.5
2024-08-28,08:41:54,08:42:27,40,321.4,40.2
2024-08-28,08:42:27,08:42:53,27,578.9,51.3
2024-08-28,08:42:53,08:43:37,53,534.1,31.4
2024-08-28,08:43:37,08:44:14,29,732.6,42.2
2024-08-28,08:44:14,08:44:57,27,161.2,51.2
2024-08-28,08:44:57,08:45:40,58,274.4,36.8
2024-08-28,08:45:40,08:46:18,28,293.1,53.9
2024-08-28,08:46:18,08:47:06,25,764.3,48.9
2024-08-28,08:47:06,08:47:34,27,270.2,47.6
2024-08-28,08:47:34,08:48:09,50,616.1,40.6
2024-08-28,08:48:09,08:48:54,34,293.7,44.5
2024-08-28,08:48:54,08:49:43,28,875.5,47.9
2024-08-28,08:49:43,08:50:16,27,948.0,44.2
2024-08-28,08:50:16,08:50:54,27,566.6,50.9
2024-08-28,08:50:54,08:51:42,28,417.1,43.0
